path,relative_path,split,raw_device,device,label,setup,config,sf,scene,file_index,fold,held_out_config
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_16.dat,Diff_Configurations_Setup/Config1/IQ_16.dat,train,16,15,14,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_17.dat,Diff_Configurations_Setup/Config1/IQ_17.dat,train,17,16,15,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_18.dat,Diff_Configurations_Setup/Config1/IQ_18.dat,train,18,17,16,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_19.dat,Diff_Configurations_Setup/Config1/IQ_19.dat,train,19,18,17,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_20.dat,Diff_Configurations_Setup/Config1/IQ_20.dat,train,20,19,18,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_21.dat,Diff_Configurations_Setup/Config1/IQ_21.dat,train,21,20,19,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_22.dat,Diff_Configurations_Setup/Config1/IQ_22.dat,train,22,21,20,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_23.dat,Diff_Configurations_Setup/Config1/IQ_23.dat,train,23,22,21,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_24.dat,Diff_Configurations_Setup/Config1/IQ_24.dat,train,24,23,22,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config1/IQ_25.dat,Diff_Configurations_Setup/Config1/IQ_25.dat,train,25,24,23,diff_configurations,1,7,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_1.dat,Diff_Configurations_Setup/Config2/IQ_1.dat,train,1,1,0,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_2.dat,Diff_Configurations_Setup/Config2/IQ_2.dat,train,2,2,1,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_3.dat,Diff_Configurations_Setup/Config2/IQ_3.dat,train,3,3,2,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_4.dat,Diff_Configurations_Setup/Config2/IQ_4.dat,train,4,4,3,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_5.dat,Diff_Configurations_Setup/Config2/IQ_5.dat,train,5,5,4,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_6.dat,Diff_Configurations_Setup/Config2/IQ_6.dat,train,6,6,5,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_7.dat,Diff_Configurations_Setup/Config2/IQ_7.dat,train,7,7,6,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_8.dat,Diff_Configurations_Setup/Config2/IQ_8.dat,train,8,8,7,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_10.dat,Diff_Configurations_Setup/Config2/IQ_10.dat,train,10,9,8,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_11.dat,Diff_Configurations_Setup/Config2/IQ_11.dat,train,11,10,9,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_12.dat,Diff_Configurations_Setup/Config2/IQ_12.dat,train,12,11,10,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_13.dat,Diff_Configurations_Setup/Config2/IQ_13.dat,train,13,12,11,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_14.dat,Diff_Configurations_Setup/Config2/IQ_14.dat,train,14,13,12,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_15.dat,Diff_Configurations_Setup/Config2/IQ_15.dat,train,15,14,13,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_16.dat,Diff_Configurations_Setup/Config2/IQ_16.dat,train,16,15,14,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_17.dat,Diff_Configurations_Setup/Config2/IQ_17.dat,train,17,16,15,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_18.dat,Diff_Configurations_Setup/Config2/IQ_18.dat,train,18,17,16,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_19.dat,Diff_Configurations_Setup/Config2/IQ_19.dat,train,19,18,17,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_20.dat,Diff_Configurations_Setup/Config2/IQ_20.dat,train,20,19,18,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_21.dat,Diff_Configurations_Setup/Config2/IQ_21.dat,train,21,20,19,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_22.dat,Diff_Configurations_Setup/Config2/IQ_22.dat,train,22,21,20,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_23.dat,Diff_Configurations_Setup/Config2/IQ_23.dat,train,23,22,21,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_24.dat,Diff_Configurations_Setup/Config2/IQ_24.dat,train,24,23,22,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config2/IQ_25.dat,Diff_Configurations_Setup/Config2/IQ_25.dat,train,25,24,23,diff_configurations,2,8,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_1.dat,Diff_Configurations_Setup/Config3/IQ_1.dat,train,1,1,0,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_2.dat,Diff_Configurations_Setup/Config3/IQ_2.dat,train,2,2,1,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_3.dat,Diff_Configurations_Setup/Config3/IQ_3.dat,train,3,3,2,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_4.dat,Diff_Configurations_Setup/Config3/IQ_4.dat,train,4,4,3,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_5.dat,Diff_Configurations_Setup/Config3/IQ_5.dat,train,5,5,4,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_6.dat,Diff_Configurations_Setup/Config3/IQ_6.dat,train,6,6,5,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_7.dat,Diff_Configurations_Setup/Config3/IQ_7.dat,train,7,7,6,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_8.dat,Diff_Configurations_Setup/Config3/IQ_8.dat,train,8,8,7,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_10.dat,Diff_Configurations_Setup/Config3/IQ_10.dat,train,10,9,8,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_11.dat,Diff_Configurations_Setup/Config3/IQ_11.dat,train,11,10,9,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_12.dat,Diff_Configurations_Setup/Config3/IQ_12.dat,train,12,11,10,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_13.dat,Diff_Configurations_Setup/Config3/IQ_13.dat,train,13,12,11,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_14.dat,Diff_Configurations_Setup/Config3/IQ_14.dat,train,14,13,12,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_15.dat,Diff_Configurations_Setup/Config3/IQ_15.dat,train,15,14,13,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_16.dat,Diff_Configurations_Setup/Config3/IQ_16.dat,train,16,15,14,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_17.dat,Diff_Configurations_Setup/Config3/IQ_17.dat,train,17,16,15,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_18.dat,Diff_Configurations_Setup/Config3/IQ_18.dat,train,18,17,16,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_19.dat,Diff_Configurations_Setup/Config3/IQ_19.dat,train,19,18,17,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_20.dat,Diff_Configurations_Setup/Config3/IQ_20.dat,val,20,19,18,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_21.dat,Diff_Configurations_Setup/Config3/IQ_21.dat,val,21,20,19,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_22.dat,Diff_Configurations_Setup/Config3/IQ_22.dat,val,22,21,20,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_23.dat,Diff_Configurations_Setup/Config3/IQ_23.dat,val,23,22,21,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_24.dat,Diff_Configurations_Setup/Config3/IQ_24.dat,val,24,23,22,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config3/IQ_25.dat,Diff_Configurations_Setup/Config3/IQ_25.dat,val,25,24,23,diff_configurations,3,11,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_1.dat,Diff_Configurations_Setup/Config4/IQ_1.dat,test,1,1,0,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_2.dat,Diff_Configurations_Setup/Config4/IQ_2.dat,test,2,2,1,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_3.dat,Diff_Configurations_Setup/Config4/IQ_3.dat,test,3,3,2,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_4.dat,Diff_Configurations_Setup/Config4/IQ_4.dat,test,4,4,3,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_5.dat,Diff_Configurations_Setup/Config4/IQ_5.dat,test,5,5,4,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_6.dat,Diff_Configurations_Setup/Config4/IQ_6.dat,test,6,6,5,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_7.dat,Diff_Configurations_Setup/Config4/IQ_7.dat,test,7,7,6,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_8.dat,Diff_Configurations_Setup/Config4/IQ_8.dat,test,8,8,7,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_10.dat,Diff_Configurations_Setup/Config4/IQ_10.dat,test,10,9,8,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_11.dat,Diff_Configurations_Setup/Config4/IQ_11.dat,test,11,10,9,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_12.dat,Diff_Configurations_Setup/Config4/IQ_12.dat,test,12,11,10,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_13.dat,Diff_Configurations_Setup/Config4/IQ_13.dat,test,13,12,11,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_14.dat,Diff_Configurations_Setup/Config4/IQ_14.dat,test,14,13,12,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_15.dat,Diff_Configurations_Setup/Config4/IQ_15.dat,test,15,14,13,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_16.dat,Diff_Configurations_Setup/Config4/IQ_16.dat,test,16,15,14,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_17.dat,Diff_Configurations_Setup/Config4/IQ_17.dat,test,17,16,15,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_18.dat,Diff_Configurations_Setup/Config4/IQ_18.dat,test,18,17,16,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_19.dat,Diff_Configurations_Setup/Config4/IQ_19.dat,test,19,18,17,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_20.dat,Diff_Configurations_Setup/Config4/IQ_20.dat,test,20,19,18,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_21.dat,Diff_Configurations_Setup/Config4/IQ_21.dat,test,21,20,19,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_22.dat,Diff_Configurations_Setup/Config4/IQ_22.dat,test,22,21,20,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_23.dat,Diff_Configurations_Setup/Config4/IQ_23.dat,test,23,22,21,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_24.dat,Diff_Configurations_Setup/Config4/IQ_24.dat,test,24,23,22,diff_configurations,4,12,indoor,1,4,4
data/raw/osu_lora/Diff_Configurations_Setup/Config4/IQ_25.dat,Diff_Configurations_Setup/Config4/IQ_25.dat,test,25,24,23,diff_configurations,4,12,indoor,1,4,4
